full_id,osm_id,osm_type,amenity,name,long,lat
n3314152270,"3314152270",node,school,BRAC School,90.369291,23.723138
n3314152273,"3314152273",node,school,Matrichaya Academy,90.369224,23.720820
n3314152275,"3314152275",node,school,Rahmat Ali Ideal Govt. Primary School,90.369222,23.722680
n3314154226,"3314154226",node,school,Darul Uloom Talimul Quran Madrasa,90.382937,23.710695
n3315213838,"3315213838",node,school,Bismillah Arabia Madrasah,90.365591,23.724497
n3320613785,"3320613785",node,school,Joynagar Govt. primary school,90.330837,23.731038
n3320710271,"3320710271",node,school,Banglanagar Govt. Primary School,90.326062,23.726582
n3320927145,"3320927145",node,school,Shopno School,90.356542,23.742224
n3321019199,"3321019199",node,school,Kochi Kantho School,90.359861,23.746031
n3321035210,"3321035210",node,school,Faizur Rahman Ideal Institute,90.356294,23.756221
n3323803814,"3323803814",node,school,Tongi Pilot School & Girls College,90.396783,23.908080
n3323806254,"3323806254",node,school,Safiuddin Sarker Academy & College,90.396195,23.909615
n3328106582,"3328106582",node,school,BUDS Kindergarten,90.362520,23.740547
n3328106583,"3328106583",node,school,Darul Quran Model Madrassa,90.361681,23.741942
n3328106584,"3328106584",node,school,Madrasatur Shata R Dhaka,90.362036,23.740417
n3328131498,"3328131498",node,school,Good Morning Laboratory School,90.361797,23.738490
n3328143451,"3328143451",node,school,Alamin Hafizia School,90.361712,23.734855
n3328253115,"3328253115",node,school,Bhuiya Adorsho High School,90.367093,23.739081
n3328253116,"3328253116",node,school,Eran Laboratory School,90.366213,23.739187
n3328253117,"3328253117",node,school,Future Generation International School,90.367498,23.739587
n3328253118,"3328253118",node,school,Ikra International School and College,90.366598,23.739244
n3328253121,"3328253121",node,school,Tabin School,90.365413,23.739675
n3328533818,"3328533818",node,,,88.643607,24.366465
n3329002758,"3329002758",node,school,Darul Guran Academy,90.368519,23.746324
n3329083994,"3329083994",node,school,Dr. Chadat Ullah National School,90.371157,23.731742
n3329083999,"3329083999",node,school,Moneswar Government Primary School,90.371255,23.731074
n3329624432,"3329624432",node,school,Hazaribag Boys and Girls Gort Primary School,90.368041,23.731813
n3330682713,"3330682713",node,school,Holy Rose School and College,90.369006,23.745174
n3330682715,"3330682715",node,school,Lotas National School,90.365470,23.746377
n3330682716,"3330682716",node,school,Mohammadia Aliya Madrasha,90.366036,23.747628
n3330682718,"3330682718",node,school,Rayer Bazar Bidaloy School,90.366684,23.743615
n3330682719,"3330682719",node,school,Razemosare National Primary School,90.366865,23.743871
n3330682720,"3330682720",node,school,Sinnomul Sonkary Prathomik Biddaloy School,90.366951,23.747489
n3330682721,"3330682721",node,school,West Dhanmondi Ideal School,90.367736,23.743749
n3330739217,"3330739217",node,school,Green Model High School,90.358005,23.732474
n3330739218,"3330739218",node,school,J.C. Model School and College,90.357938,23.733006
n3330879641,"3330879641",node,school,Hazaribag Model Toor School,90.358842,23.734255
n3330896655,"3330896655",node,school,Al-Haj Abdul Hasem Khan UCEP School,90.361342,23.747350
n3330896656,"3330896656",node,school,Confidence Ideal School,90.361411,23.746905
n3330928332,"3330928332",node,school,Jaago Foundation,90.362160,23.746993
n3330955264,"3330955264",node,school,Dhaka Art College,90.363241,23.748449
n3330957054,"3330957054",node,school,Cetona Bikash Kendro,90.364927,23.747070
n3330957055,"3330957055",node,school,Dhaka Real School,90.364908,23.747101
n3330957056,"3330957056",node,school,Pathsala School,90.364252,23.748361
n3330992966,"3330992966",node,school,Safe School,90.362315,23.749268
n3330995066,"3330995066",node,school,Al Hossain Girls High School,90.366448,23.749513
n3330995067,"3330995067",node,school,Dhaka Free Laboratory High School,90.363530,23.749695
n3330995068,"3330995068",node,school,West Dhanmondi Yusuf High School,90.366335,23.749382
n3331741677,"3331741677",node,school,Zigatola Model Government Primary School,90.372423,23.737549
n3332517680,"3332517680",node,school,Harfibol Ummah Mohila Madrassa,90.355465,23.735440
n3332528919,"3332528919",node,school,Fatema Law College,90.364381,23.737529
n3332528928,"3332528928",node,school,Omar Faruk Ideal Academy,90.365011,23.737610
n3332528934,"3332528934",node,school,"Working Children's School, Hazaridaga",90.363274,23.738016
n3332537558,"3332537558",node,school,Matrichawa Pre-Cadet School,90.358186,23.729588
n3332537559,"3332537559",node,school,Noore Jannat Mohila Madrassa,90.358346,23.729772
n3332558482,"3332558482",node,school,Maccari Arabiya Madrassa,90.361990,23.730792
n3332558483,"3332558483",node,school,Madrasatal Balag Dhaka,90.362286,23.730818
n3332637598,"3332637598",node,school,Adklimatul Quran Madrasah,90.363400,23.737003
n3332637599,"3332637599",node,school,Child Care International School,90.363402,23.736830
n3332686908,"3332686908",node,school,Mollick Preparatory School,90.370842,23.739911
n3332706405,"3332706405",node,school,Children Gordon High School,90.363050,23.750529
n3332706408,"3332706408",node,school,Muhammed Arabi Jalfizul Quran School,90.362158,23.750203
n3332706409,"3332706409",node,school,Shahid Buddhisibi Ideal Acadamy,90.361750,23.750788
n3332755941,"3332755941",node,school,Safs London School and College,90.367775,23.750250
n3332755942,"3332755942",node,school,School of Development (SODA),90.367722,23.750134
n3332832490,"3332832490",node,school,,90.366819,23.732505
n3334809145,"3334809145",node,school,Boga High School,90.463893,22.426598
n3334818507,"3334818507",node,school,Sabpura Adarsha High School,90.493172,22.400374
n3342752474,"3342752474",node,school,সদর বালিকা বিদ্যালয়,89.966064,22.579296
n3352998215,"3352998215",node,,,89.547397,22.817107
n3357300494,"3357300494",node,school,Farid Uddin Siddique High School,90.386819,23.723270
n3360180510,"3360180510",node,school,Adachaki Moddho Para Primary School,89.672885,24.321865
n3360213393,"3360213393",node,school,Adachaki Dokkhin Para Primary School,89.669466,24.319032
n3360213593,"3360213593",node,school,Children Development School,89.674582,24.323313
n3360220493,"3360220493",node,school,Alhaj Siddique High School,89.696631,24.299603
n3363086615,"3363086615",node,school,Madrasa,90.371402,23.714076
n3363185406,"3363185406",node,school,Bash Andoton School,90.381629,23.711522
n3363185409,"3363185409",node,school,Markzul Sharfatul Ulum Madrassa,90.381816,23.711410
n3363185410,"3363185410",node,school,Motherland High School,90.382901,23.710412
n3363185411,"3363185411",node,school,Nazimbag Madrassa,90.382541,23.708975
n3363518345,"3363518345",node,school,Madrasah,90.386632,23.721968
n3363720730,"3363720730",node,school,Rahmat Ullah Boy's High School,90.385767,23.720720
n3363729283,"3363729283",node,school,Dhaka International School,90.386174,23.720779
n3374607440,"3374607440",node,school,Vatara Govt.Primary School,90.379697,23.724064
n3374615904,"3374615904",node,school,Holy Homes International School & College,90.379747,23.723930
n3374671835,"3374671835",node,school,Nabab Bagicha Govt. Primary School,90.378941,23.721969
n3374804944,"3374804944",node,school,GreenLand Model School,90.379472,23.721260
n3374886491,"3374886491",node,school,Usha Govt. Primary School,90.382330,23.721357
n3374975864,"3374975864",node,school,Azimpur Model Govt. Primary School,90.381959,23.722856
n3376531127,"3376531127",node,school,Easy Method Int. School and College,90.370498,23.722381
n3382331802,"3382331802",node,school,ছাতনাই উচ্চ বিদ্যালয়,88.881031,26.256853
n3389948297,"3389948297",node,school,ডিমলা রাণী বৃন্দারাণী সরকারি উচ্চ বিদ্যালয়,88.927351,26.139265
n3391624658,"3391624658",node,school,Happy-Times Ideal School,90.368518,23.729740
n3391624659,"3391624659",node,school,Madrassa Oyariel Wolum,90.368811,23.729950
n3391624663,"3391624663",node,school,Ektra Kadet School and Madrassa,90.367601,23.731525
n3392191173,"3392191173",node,school,Kanaksar Govt.Primary School,90.320927,23.468848
n3392193973,"3392193973",node,school,Holdiya Govt.Primary school,90.304746,23.477808
n3392193974,"3392193974",node,school,Khalilur Rahman Ideal School,90.303378,23.476398
n3392195218,"3392195218",node,school,Noorjahan Madrasah,90.311703,23.472229
n3394745765,"3394745765",node,,,91.806910,22.504395
n3395774054,"3395774054",node,school,সিদ্দিক মিয়া সরকারি প্রাথমিক বিদ্যালয়,90.388409,23.709817
n3395774259,"3395774259",node,school,Hazi Abdul Ali Samsul Ulum Madrasah & Orphanage,90.387838,23.710397
n3395803245,"3395803245",node,school,Kamrangirchar Modern High School,90.387014,23.710395
n3400594520,"3400594520",node,school,,90.052155,22.613204
n3401110518,"3401110518",node,school,কচুয়াকাঠী প্রাথমিক বিদ্যালয়,90.066565,22.628248
n3403565476,"3403565476",node,school,,90.562444,22.398196
n3403655464,"3403655464",node,school,,90.554436,22.413472
n3431413015,"3431413015",node,school,Bizra School Field,91.083988,23.311548
n3431912110,"3431912110",node,school,Banktown Agrani High School,90.259135,23.820168
n3448773886,"3448773886",node,school,ফেনী সরকারি বালিকা উচ্চ বিদ্যালয়,91.397890,23.010681
n3465057579,"3465057579",node,school,,90.364982,22.698784
n3473792182,"3473792182",node,school,Nunani Dawatul Madrasa,90.372139,23.711985
n3473792185,"3473792185",node,school,রৌজাতুল আফজাল কিন্ডারগার্টেন,90.370659,23.708887
n3473830209,"3473830209",node,school,Bidyasroyi Bidyaloy,90.369352,23.714995
n3473830210,"3473830210",node,school,Brac School,90.369471,23.715336
n3473830212,"3473830212",node,school,Fatima Ideal School,90.370696,23.713703
n3473832430,"3473832430",node,school,Popular Ideal School,90.364285,23.719884
n3473838457,"3473838457",node,school,Dhaka Model School and College,90.368449,23.714745
n3473839026,"3473839026",node,school,Badsha Mia Govt. Primary School,90.362937,23.719732
n3473895877,"3473895877",node,school,AS International School,90.364986,23.714156
n3473946037,"3473946037",node,school,কামরাঙ্গীরচর মডেল উচ্চ বিদ্যালয়,90.367266,23.713469
n3475693346,"3475693346",node,school,Stamford Public High School,90.371278,23.719826
n3475701363,"3475701363",node,school,Sher-E-Bangla Public School,90.369997,23.719459
n3476321254,"3476321254",node,school,K B Sikkha Niketon (Kindergarten),90.370294,23.718083
n3476330868,"3476330868",node,school,City International School and College,90.371292,23.717722
n3476348852,"3476348852",node,school,Mother Care School,90.369948,23.717349
n3477936303,"3477936303",node,school,Primary School,90.226733,23.789911
n3478503999,"3478503999",node,school,Darul Quran Madrasah,90.369454,23.709373
n3478504000,"3478504000",node,school,Hafezzi Hujur Kowmi school,90.369351,23.709362
n3478504003,"3478504003",node,school,Jameya Nuria Madrasah,90.370017,23.709491
n3478504004,"3478504004",node,school,Jbena Khatun Government Primary School,90.368188,23.711248
n3494316193,"3494316193",node,school,শশি ভূষন শিশু নিকেতন,89.519675,22.878239
n3494316833,"3494316833",node,school,শশি ভূষন মাধ্যমিক বিদ্যালয়,89.519737,22.878080
n3502993814,"3502993814",node,school,নুরজাহান উচ্চ বিদ্যালয়,90.364885,23.712068
n3512266268,"3512266268",node,school,Ummahatul Momining Mahila Madrassa,90.363250,23.718079
n3512352047,"3512352047",node,school,মীম ইন্টারন্যাশনাল স্কুল,90.364120,23.716482
n3512352048,"3512352048",node,school,জামিয়াতুল আবহাহ মাদ্রাসা,90.364396,23.716425
n3512352051,"3512352051",node,school,খাদেমুল ইসলাম মহিলা মাদ্রাসা ও এতিমখানা,90.362596,23.715821
n3523842086,"3523842086",node,school,Modern Child's Education,90.406006,23.751543
n3523842087,"3523842087",node,school,,90.405090,23.752176
n3528865088,"3528865088",node,school,Vasa Andolon School,90.381492,23.711675
n3528909646,"3528909646",node,school,Radient Rose School,90.369492,23.742077
n3528954741,"3528954741",node,school,Morning Sun Pre Cadet and High School,90.385930,23.709538
n3528980185,"3528980185",node,school,দারুল উলুম ছাতা মসজিদ মাদ্রাসা,90.381681,23.712893
n3528984476,"3528984476",node,school,Hieare School,90.373150,23.741647
n3528984477,"3528984477",node,school,Just International School,90.370006,23.743671
n3528984480,"3528984480",node,school,Shapla Academy,90.366469,23.742050
n3529009595,"3529009595",node,school,Shristy International School and College,90.381165,23.712729
n3529010373,"3529010373",node,school,Redient Rose School,90.371275,23.744550
n3529010374,"3529010374",node,school,Vertex Educare,90.370636,23.740774
n3529013172,"3529013172",node,school,কাসেমুলুলুম ইসলামিয়া মাদ্রাসা,90.384407,23.710708
n3529068546,"3529068546",node,school,Mim International School,90.372986,23.718366
